source_file	pdf_page	module	module_code	standard_number	standard_name	expectation_type	grade_code	grade_span	item_number	code	expectation	hbo_codes	scenario_type	situation	generated_question	generated_answer
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	5	PHW5.12.5	Generate alternatives when making a decision related to personal health and wellness.		internet_health_trend	Teen sees conflicting health advice online about hydration and decides to ask for advice	I saw this TikTok saying you only need to drink water when you're thirsty, but my mom says I should drink water even if I'm not thirsty. What do you think?	I see you're trying to figure out the best way to stay hydrated. It can be confusing with all the different advice out there. Both your TikTok and your mom have good points! Drinking water when you're thirsty is important, but staying hydrated is also about maintaining your body's needs throughout the day. You might consider setting a reminder to drink water every few hours, even if you don't feel thirsty. That way, you're covering all bases and staying on the safe side.
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	6	PHW5.12.6	Predict potential short- and long-term consequences of alternatives to a personal health and wellness-related decision		screen_time	teen struggles with reducing screen time and its impact on sleep	I know I should stop playing games so late, but every time I try to quit, I end up staying up way too late and feeling so tired in the morning.	I can see how that can be a real struggle. Missing sleep can really affect your energy and mood. Maybe try setting a specific bedtime and using a bedtime routine to help you wind down? That might make it easier to stick to your goals.
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	7	PHW5.12.7	Choose a healthy alternative when making a personal health and wellness-related decision.		internet_health_trend	teen sees health advice online that seems questionable	I saw this TikTok saying you can skip brushing your teeth once a week and it feels wrong, but I'm not sure what to think.	Honestly, I'd wonder about that too. It's important to stick with dental hygiene recommendations from trusted sources like dentists or health organizations. Missing a brushing session once a week might not cause immediate problems, but it's better to keep up good habits to avoid any potential issues down the line. What do you think about asking a dentist for their opinion on this?
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	8	PHW5.12.8	Evaluate the effectiveness of personal health and wellness-related decisions.		screen_time	teen struggles to stop playing video games late at night	I spent way too long playing that new game last night and now I feel like I can't wake up.	I can see how staying up late playing that new game can really mess with your sleep. Missing sleep can make everything feel harder in the morning. Maybe try setting a timer for a certain amount of time when you play, so you can give yourself a break and go to bed on time?
data/raw/hecat/PHW.pdf	45	Personal Health and Wellness	PHW	6	Goal Setting	skill	2	Pre-K-2	1	PHW6.2.1	Identify a realistic short-term goal to improve a personal health and wellness-related practice.		health_goal	child wants to start eating more fruits and vegetables	I've been trying to eat more fruits and veggies, but I keep forgetting. Maybe I should put a reminder on my fridge.	Good idea! Putting a reminder on the fridge is a great way to help you remember. Maybe you could draw a picture of your favorite fruit or veggie to make it more fun. And every time you see it, you can think about how yummy and healthy it is!
data/raw/hecat/PHW.pdf	45	Personal Health and Wellness	PHW	6	Goal Setting	skill	2	Pre-K-2	2	PHW6.2.2	Take steps to achieve a goal to improve personal health and wellness.		health_goal	child wants to start drinking more water	I've been trying to drink more water all day, but it's hard to remember to do it.	I can see why it might be tricky to remember to drink water all day. How about setting a fun reminder for yourself, like a little game? Maybe every time you finish a glass of water, you can put a sticker on a chart. When you get to a certain number of stickers, you could get a small treat or do something you really enjoy!
data/raw/hecat/PHW.pdf	45	Personal Health and Wellness	PHW	6	Goal Setting	skill	2	Pre-K-2	3	PHW6.2.3	Identify people who can help achieve a personal health and wellness-related goal.		family_health_habit	child notices parents eating unhealthy snacks	Mom and Dad keep eating those really salty chips and I'm worried it's not good for them. Should we talk to them about it?	It's good that you're thinking about how to help your parents. Sometimes grown-ups can get busy and forget to eat healthy snacks. Why don't you talk to your parents about it? You could tell them that you noticed them eating lots of salty chips and suggest some healthier snacks like fruits or veggies. That way, they can make choices that help them feel good too!
data/raw/hecat/PHW.pdf	47	Personal Health and Wellness	PHW	6	Goal Setting	skill	5	3-5	1	PHW6.5.1	Set a realistic goal to improve a personal health and wellness-related practice.		health_goal	child wants to eat more fruits and vegetables	I decided I'm going to try to eat a piece of fruit or a veggie with every meal this week.	That's a great goal! Eating fruit and veggies with every meal is a fun challenge. Maybe you can pick a different fruit or veggie each day to try something new. Have you thought about how you can make it extra yummy, like adding some honey to your apple slices or trying a new veggie dip?
data/raw/hecat/PHW.pdf	47	Personal Health and Wellness	PHW	6	Goal Setting	skill	5	3-5	2	PHW6.5.2	Track progress toward achieving a personal health and wellness-related goal.		screen_time	child spends too much time on a tablet and feels tired	I've been playing games on my tablet for hours and now my eyes feel weird and I can't stop yawning.	Honestly, I'd wonder about that too. Playing games for a really long time can make your eyes feel weird and make you feel tired. Maybe it's time to take a break and do something different, like going outside or reading a book. Your eyes and body need a rest!
data/raw/hecat/PHW.pdf	47	Personal Health and Wellness	PHW	6	Goal Setting	skill	5	3-5	3	PHW6.5.3	Identify resources that can help achieve a personal health and wellness-related goal.		internet_health_trend	Child sees a video claiming eating only one meal a day can make you super healthy	I saw this TikTok saying you only need to eat one meal a day to be super healthy. It seems too good to be true.	I can see why that would seem too good to be true! Eating just one meal a day might not be the best way to stay healthy. Our bodies need a balanced mix of food throughout the day to get all the nutrients they need. Have you thought about talking to a grown-up you trust, like a parent or a teacher, about this? They might know more about healthy eating habits and can help you find reliable information.
